t_s,phase,label,jaw_measured,jaw_commanded,gripper_current,gripper_vel
25.020,reach_in,not_held,0.015,0.0,21.0,-0.0
25.058,reach_in,not_held,0.015,0.0,16.0,-0.0
25.091,reach_in,not_held,0.015,0.0,16.0,-0.0
25.126,reach_in,not_held,0.015,0.0,16.0,-0.0
25.164,reach_in,not_held,0.015,0.0,18.0,-0.0
25.202,reach_in,not_held,0.015,0.0,18.0,-0.0
25.238,reach_in,not_held,0.015,0.0,18.0,-0.0
25.271,reach_in,not_held,0.015,0.0,20.0,-0.0
25.309,reach_in,not_held,0.015,0.0,20.0,-0.0
25.344,reach_in,not_held,0.015,0.0,15.0,-0.0
25.379,reach_in,not_held,0.015,0.0,15.0,-0.0
25.417,reach_in,not_held,0.015,0.0,15.0,-0.0
25.455,reach_in,not_held,0.015,0.0,16.0,-0.0
25.493,reach_in,not_held,0.015,0.0,16.0,-0.0
25.528,reach_in,not_held,0.015,0.0,16.0,-0.0
25.561,reach_in,not_held,0.015,0.0,18.0,-0.0
25.600,reach_in,not_held,0.015,0.0,18.0,-0.0
25.638,reach_in,not_held,0.015,0.0,18.0,-0.0
25.673,reach_in,not_held,0.015,0.0,17.0,-0.0
25.708,reach_in,not_held,0.015,0.0,17.0,-0.0
25.744,reach_in,not_held,0.015,0.0,17.0,-0.0
25.778,reach_in,not_held,0.015,0.0,18.0,-0.0
25.813,reach_in,not_held,0.015,0.0,18.0,-0.0
25.851,reach_in,not_held,0.015,0.0,18.0,-0.0
25.885,reach_in,not_held,0.015,0.0,17.0,-0.0
25.919,reach_in,not_held,0.015,0.0,17.0,-0.0
25.956,reach_in,not_held,0.015,0.0,18.0,-0.0
25.991,reach_in,not_held,0.015,0.0,18.0,-0.0
26.025,reach_in,not_held,0.015,0.0,18.0,-0.0
26.060,reach_in,not_held,0.015,0.0,18.0,-0.0
26.094,reach_in,not_held,0.015,0.0,18.0,-0.0
26.129,reach_in,not_held,0.015,0.0,18.0,-0.0
26.166,reach_in,not_held,0.015,0.0,19.0,-0.0
26.200,reach_in,not_held,0.015,0.0,19.0,-0.0
26.237,reach_in,not_held,0.015,0.0,19.0,-0.0
26.276,reach_in,not_held,0.015,0.0,19.0,-0.0
26.311,reach_in,not_held,0.015,0.0,19.0,-0.0
26.348,reach_in,not_held,0.015,0.0,19.0,-0.0
26.384,reach_in,not_held,0.015,0.0,19.0,-0.0
26.418,reach_in,not_held,0.015,0.0,19.0,-0.0
26.454,reach_in,not_held,0.015,0.0,19.0,-0.0
26.492,reach_in,not_held,0.015,0.0,16.0,-0.0
26.526,reach_in,not_held,0.015,0.0,16.0,-0.0
26.560,reach_in,not_held,0.015,0.0,16.0,-0.0
26.598,reach_in,not_held,0.015,0.0,21.0,-0.0
26.637,reach_in,not_held,0.015,0.0,21.0,-0.0
26.676,reach_in,not_held,0.015,0.0,18.0,-0.0
26.715,reach_in,not_held,0.015,0.0,18.0,-0.0
26.751,reach_in,not_held,0.015,0.0,18.0,-0.0
26.784,reach_in,not_held,0.015,0.0,17.0,-0.0
26.822,reach_in,not_held,0.015,0.0,17.0,-0.0
26.861,reach_in,not_held,0.015,0.0,17.0,-0.0
26.899,reach_in,not_held,0.015,0.0,17.0,-0.0
26.932,reach_in,not_held,0.015,0.0,17.0,-0.0
26.968,reach_in,not_held,0.015,0.0,17.0,-0.0
27.004,reach_in,not_held,0.015,0.0,17.0,-0.0
27.040,reach_in,not_held,0.015,0.0,17.0,-0.0
27.077,reach_in,not_held,0.015,0.0,17.0,-0.0
27.111,reach_in,not_held,0.015,0.0,17.0,-0.0
27.147,reach_in,not_held,0.015,0.0,17.0,-0.0
27.183,reach_in,not_held,0.015,0.0,18.0,-0.0
27.217,reach_in,not_held,0.015,0.0,22.0,-0.0
27.252,reach_in,not_held,0.015,0.0,22.0,-0.0
27.287,reach_in,not_held,0.015,0.0,21.0,-0.0
27.325,reach_in,not_held,0.015,0.0,18.0,-0.0
27.359,reach_in,not_held,0.015,0.0,18.0,-0.0
27.393,reach_in,not_held,0.015,0.0,17.0,-0.0
27.431,reach_in,not_held,0.015,0.0,17.0,-0.0
27.469,reach_in,not_held,0.015,0.0,17.0,-0.0
27.507,reach_in,not_held,0.015,0.0,18.0,-0.0
27.541,reach_in,not_held,0.015,0.0,18.0,-0.0
27.579,reach_in,not_held,0.015,0.0,18.0,-0.0
27.616,reach_in,not_held,0.015,0.0,16.0,-0.0
27.654,reach_in,not_held,0.015,0.0,16.0,-0.0
27.689,reach_in,not_held,0.015,0.0,16.0,-0.0
27.725,reach_in,not_held,0.015,0.0,18.0,-0.0
27.760,reach_in,not_held,0.015,0.0,18.0,-0.0
27.799,reach_in,not_held,0.015,0.0,18.0,-0.0
27.834,reach_in,not_held,0.015,0.0,18.0,-0.0
27.867,reach_in,not_held,0.015,0.0,18.0,-0.0
27.901,reach_in,not_held,0.015,0.0,18.0,-0.0
27.939,reach_in,not_held,0.015,0.0,18.0,-0.0
27.972,reach_in,not_held,0.015,0.0,18.0,-0.0
28.008,reach_in,not_held,0.015,0.0,17.0,-0.0
28.046,reach_in,not_held,0.015,0.0,17.0,-0.0
28.080,reach_in,not_held,0.015,0.0,17.0,-0.0
28.116,reach_in,not_held,0.015,0.0,18.0,-0.0
28.152,reach_in,not_held,0.015,0.0,18.0,-0.0
28.186,reach_in,not_held,0.015,0.0,18.0,-0.0
28.222,reach_in,not_held,0.015,0.0,18.0,-0.0
28.259,reach_in,not_held,0.015,0.0,18.0,-0.0
28.297,reach_in,not_held,0.015,0.0,18.0,-0.0
28.334,reach_in,not_held,0.015,0.0,21.0,-0.0
28.368,reach_in,not_held,0.015,0.0,21.0,-0.0
28.406,reach_in,not_held,0.015,0.0,21.0,-0.0
28.445,reach_in,not_held,0.015,0.0,18.0,-0.0
28.485,close,not_held,0.015,0.0278,18.0,-0.0
28.521,close,uncertain,0.015,0.0556,18.0,-0.0
28.559,close,uncertain,0.015,0.0833,21.0,-0.0
28.593,close,uncertain,0.015,0.1111,21.0,-0.0
28.631,close,uncertain,0.0196,0.1389,27.0,-0.0354
28.669,close,uncertain,0.0308,0.1667,16.0,-0.1645
28.705,close,uncertain,0.0308,0.1944,16.0,-0.1645
28.739,close,uncertain,0.0579,0.2222,56.0,-0.3287
28.776,close,uncertain,0.0579,0.25,56.0,-0.3287
28.810,close,uncertain,0.0579,0.2778,56.0,-0.3287
28.844,close,uncertain,0.1105,0.3056,293.0,-0.6696
28.881,close,uncertain,0.1105,0.3333,293.0,-0.6696
28.916,close,uncertain,0.1339,0.3611,320.0,-0.7286
28.952,close,uncertain,0.1714,0.3889,380.0,-0.6112
28.989,close,uncertain,0.1714,0.4167,380.0,-0.6112
29.022,close,uncertain,0.2031,0.4444,383.0,-0.7055
29.057,close,uncertain,0.2316,0.4722,460.0,-0.6351
29.095,close,uncertain,0.2316,0.5,460.0,-0.6351
29.133,close,uncertain,0.3001,0.5278,514.0,-0.7408
29.169,close,uncertain,0.3001,0.5556,514.0,-0.7408
29.203,close,uncertain,0.3001,0.5833,514.0,-0.7408
29.241,close,uncertain,0.3738,0.6111,486.0,-0.741
29.278,close,uncertain,0.3738,0.6389,486.0,-0.741
29.316,close,uncertain,0.3738,0.6667,486.0,-0.741
29.351,close,uncertain,0.4528,0.6944,411.0,-0.7528
29.385,close,uncertain,0.4528,0.7222,411.0,-0.7528
29.421,close,uncertain,0.4528,0.75,411.0,-0.7528
29.456,close,uncertain,0.5258,0.7778,452.0,-0.7293
29.491,close,uncertain,0.5258,0.8056,452.0,-0.7293
29.529,close,uncertain,0.556,0.8333,401.0,-0.6468
29.564,close,uncertain,0.5853,0.8611,526.0,-0.5294
29.600,close,uncertain,0.5853,0.8889,526.0,-0.5294
29.634,close,uncertain,0.6056,0.9167,507.0,-0.4469
29.671,close,uncertain,0.6206,0.9444,489.0,-0.3882
29.706,close,held,0.6206,0.9722,489.0,-0.3882
29.744,close,held,0.6485,1.0,526.0,-0.4943
29.778,close,held,0.6846,1.0,526.0,-0.6351
29.816,close,held,0.6846,1.0,526.0,-0.6351
29.853,close,held,0.7064,1.0,438.0,-0.5172
29.891,close,held,0.7185,1.0,438.0,-0.259
29.930,close,held,0.7185,1.0,438.0,-0.259
29.965,close,held,0.7388,1.0,439.0,-0.2
30.000,close,held,0.7388,1.0,439.0,-0.2
30.035,close,held,0.7388,1.0,439.0,-0.2
30.071,close,held,0.7779,1.0,471.0,-0.3292
30.105,close,held,0.7779,1.0,471.0,-0.3292
30.141,close,held,0.8133,1.0,529.0,-0.5532
30.180,close,held,0.8464,1.0,499.0,-0.6823
30.214,close,held,0.8464,1.0,499.0,-0.6823
30.251,close,held,0.875,1.0,445.0,-0.5998
30.284,close,held,0.8923,1.0,250.0,-0.4237
30.319,close,held,0.8923,1.0,250.0,-0.4237
30.357,close,not_held,0.9089,1.0,217.0,-0.2941
30.393,close,not_held,0.9194,1.0,196.0,-0.2354
30.430,close,not_held,0.9194,1.0,196.0,-0.2354
30.465,close,not_held,0.93,1.0,176.0,-0.1882
30.501,close,not_held,0.9352,1.0,132.0,-0.1413
30.535,close,not_held,0.9352,1.0,132.0,-0.1413
30.573,close,not_held,0.9435,1.0,96.0,-0.0824
30.612,close,not_held,0.9435,1.0,96.0,-0.0824
30.650,close,not_held,0.9435,1.0,96.0,-0.0824
30.687,close,not_held,0.9503,1.0,71.0,-0.0471
30.723,close,not_held,0.9503,1.0,71.0,-0.0471
30.758,close,not_held,0.9525,1.0,69.0,-0.0353
30.793,close,not_held,0.954,1.0,57.0,-0.0353
30.828,close,not_held,0.954,1.0,57.0,-0.0353
30.866,close,not_held,0.957,1.0,52.0,-0.0235
30.902,close,not_held,0.9578,1.0,45.0,-0.0118
30.937,close,not_held,0.9578,1.0,45.0,-0.0118
30.971,close,not_held,0.9578,1.0,45.0,-0.0118
31.010,close,not_held,0.9751,1.0,222.0,-0.0587
31.048,close,not_held,0.9751,1.0,222.0,-0.0587
31.081,close,not_held,1.0,1.0,256.0,-0.3416
31.118,close,not_held,1.0,1.0,849.0,-0.5412
31.151,close,not_held,1.0,1.0,849.0,-0.5412
31.187,close,not_held,1.0,1.0,817.0,-0.27
31.222,close,not_held,1.0,1.0,166.0,0.0234
31.259,close,not_held,1.0,1.0,166.0,0.0234
31.297,close,not_held,1.0,1.0,158.0,0.1295
31.336,close,not_held,0.9849,1.0,29.0,0.4816
31.372,close,not_held,0.9849,1.0,29.0,0.4816
31.407,close,not_held,0.9857,1.0,29.0,0.3873
31.441,close,not_held,0.9872,1.0,1.0,-0.0
31.476,close,not_held,0.9872,1.0,1.0,-0.0
31.514,lift,not_held,0.9879,1.0,1.0,-0.0
31.545,lift,not_held,0.9879,1.0,0.0,-0.0
31.583,lift,not_held,0.9879,1.0,0.0,-0.0
31.618,lift,not_held,0.9872,1.0,0.0,-0.0
31.655,lift,not_held,0.9872,1.0,0.0,-0.0
31.690,lift,not_held,0.9872,1.0,0.0,-0.0
31.724,lift,not_held,0.9879,1.0,0.0,-0.0
31.758,lift,not_held,0.9879,1.0,0.0,-0.0
31.791,lift,not_held,0.9879,1.0,0.0,-0.0
31.827,lift,not_held,0.9879,1.0,0.0,-0.0
31.862,lift,not_held,0.9879,1.0,0.0,-0.0
31.899,lift,not_held,0.9879,1.0,0.0,-0.0
31.934,lift,not_held,0.9879,1.0,0.0,-0.0
31.969,lift,not_held,0.9879,1.0,0.0,-0.0
32.008,lift,not_held,0.9879,1.0,0.0,-0.0
32.042,lift,not_held,0.9879,1.0,0.0,-0.0
32.076,lift,not_held,0.9879,1.0,0.0,-0.0
32.115,lift,not_held,0.9879,1.0,0.0,-0.0
32.150,lift,not_held,0.9879,1.0,0.0,-0.0
32.189,lift,not_held,0.9879,1.0,0.0,-0.0
32.226,lift,not_held,0.9879,1.0,1.0,-0.0
32.261,lift,not_held,0.9879,1.0,1.0,-0.0
32.296,lift,not_held,0.9879,1.0,1.0,-0.0
32.333,lift,not_held,0.9879,1.0,0.0,-0.0
32.370,lift,not_held,0.9879,1.0,0.0,-0.0
32.404,lift,not_held,0.9879,1.0,0.0,-0.0
32.442,lift,not_held,0.9879,1.0,0.0,-0.0
32.478,lift,not_held,0.9879,1.0,0.0,-0.0
32.512,lift,not_held,0.9879,1.0,0.0,-0.0
32.549,lift,not_held,0.9879,1.0,0.0,-0.0
32.584,lift,not_held,0.9879,1.0,0.0,-0.0
32.622,lift,not_held,0.9872,1.0,0.0,-0.0
32.660,lift,not_held,0.9872,1.0,0.0,-0.0
32.694,lift,not_held,0.9872,1.0,0.0,-0.0
32.732,lift,not_held,0.9879,1.0,0.0,-0.0
32.766,lift,not_held,0.9879,1.0,0.0,-0.0
32.804,lift,not_held,0.9879,1.0,0.0,-0.0
32.842,lift,not_held,0.9879,1.0,0.0,-0.0
32.880,lift,not_held,0.9879,1.0,0.0,-0.0
32.918,lift,not_held,0.9879,1.0,0.0,-0.0
32.952,lift,not_held,0.9879,1.0,0.0,-0.0
32.986,lift,not_held,0.9879,1.0,0.0,-0.0
33.021,lift,not_held,0.9879,1.0,0.0,-0.0
33.058,lift,not_held,0.9872,1.0,0.0,-0.0
33.096,lift,not_held,0.9872,1.0,0.0,-0.0
33.134,lift,not_held,0.9879,1.0,0.0,-0.0
33.169,lift,not_held,0.9879,1.0,0.0,-0.0
33.204,lift,not_held,0.9879,1.0,0.0,-0.0
33.242,lift,not_held,0.9879,1.0,1.0,-0.0
33.276,lift,not_held,0.9879,1.0,1.0,-0.0
33.311,lift,not_held,0.9879,1.0,1.0,-0.0
33.346,lift,not_held,0.9879,1.0,1.0,-0.0
33.383,lift,not_held,0.9879,1.0,1.0,-0.0
33.419,lift,not_held,0.9879,1.0,1.0,-0.0
33.453,lift,not_held,0.9879,1.0,1.0,-0.0
33.487,lift,not_held,0.9879,1.0,1.0,-0.0
33.526,lift,not_held,0.9879,1.0,1.0,-0.0
33.562,lift,not_held,0.9879,1.0,0.0,-0.0
33.601,lift,not_held,0.9879,1.0,1.0,-0.0
33.635,lift,not_held,0.9879,1.0,1.0,-0.0
33.673,lift,not_held,0.9879,1.0,1.0,-0.0
33.707,lift,not_held,0.9879,1.0,1.0,-0.0
33.745,lift,not_held,0.9879,1.0,1.0,-0.0
33.784,lift,not_held,0.9879,1.0,0.0,-0.0
33.822,lift,not_held,0.9879,1.0,0.0,-0.0
33.860,lift,not_held,0.9879,1.0,0.0,-0.0
33.898,lift,not_held,0.9879,1.0,0.0,-0.0
33.934,lift,not_held,0.9879,1.0,0.0,-0.0
33.968,lift,not_held,0.9879,1.0,0.0,-0.0
34.005,lift,not_held,0.9879,1.0,0.0,-0.0
34.037,lift,not_held,0.9879,1.0,0.0,-0.0
34.076,lift,not_held,0.9879,1.0,0.0,-0.0
34.111,lift,not_held,0.9879,1.0,0.0,-0.0
34.149,lift,not_held,0.9879,1.0,0.0,-0.0
34.183,lift,not_held,0.9879,1.0,1.0,-0.0
34.217,lift,not_held,0.9879,1.0,1.0,-0.0
34.255,lift,not_held,0.9879,1.0,1.0,-0.0
34.293,lift,not_held,0.9879,1.0,1.0,-0.0
34.330,lift,not_held,0.9879,1.0,1.0,-0.0
34.368,lift,not_held,0.9879,1.0,0.0,-0.0
34.407,lift,not_held,0.9879,1.0,0.0,-0.0
34.445,lift,not_held,0.9879,1.0,0.0,-0.0
34.483,lift,not_held,0.9879,1.0,0.0,-0.0
34.518,lift,not_held,0.9879,1.0,0.0,-0.0
34.556,lift,not_held,0.9879,1.0,0.0,-0.0
34.591,lift,not_held,0.9879,1.0,0.0,-0.0
34.629,lift,not_held,0.9879,1.0,0.0,-0.0
34.667,lift,not_held,0.9879,1.0,0.0,-0.0
34.702,lift,not_held,0.9879,1.0,0.0,-0.0
34.739,lift,not_held,0.9879,1.0,0.0,-0.0
34.777,lift,not_held,0.9879,1.0,0.0,-0.0
34.815,lift,not_held,0.9872,1.0,0.0,-0.0
34.851,lift,not_held,0.9872,1.0,0.0,-0.0
34.889,lift,not_held,0.9872,1.0,0.0,-0.0
34.923,lift,not_held,0.9879,1.0,0.0,-0.0
34.959,lift,not_held,0.9879,1.0,0.0,-0.0
34.993,lift,not_held,0.9872,1.0,0.0,-0.0
35.028,lift,not_held,0.9872,1.0,0.0,-0.0
35.066,lift,not_held,0.9872,1.0,0.0,-0.0
35.102,lift,not_held,0.9879,1.0,0.0,-0.0
35.141,lift,not_held,0.9879,1.0,0.0,-0.0
35.179,lift,not_held,0.9879,1.0,1.0,-0.0
35.217,lift,not_held,0.9879,1.0,1.0,-0.0
35.254,lift,not_held,0.9879,1.0,1.0,-0.0
35.293,lift,not_held,0.9879,1.0,1.0,-0.0
35.330,lift,not_held,0.9879,1.0,1.0,-0.0
35.368,lift,not_held,0.9879,1.0,1.0,-0.0
35.402,lift,not_held,0.9879,1.0,0.0,-0.0
35.438,lift,not_held,0.9879,1.0,0.0,-0.0
35.477,lift,not_held,0.9879,1.0,0.0,-0.0
35.511,lift,not_held,0.9879,1.0,0.0,-0.0
35.550,lift,not_held,0.9879,1.0,0.0,-0.0
35.583,lift,not_held,0.9879,1.0,0.0,-0.0
35.618,lift,not_held,0.9872,1.0,1.0,-0.0
35.653,lift,not_held,0.9872,1.0,1.0,-0.0
35.691,lift,not_held,0.9872,1.0,1.0,-0.0
35.729,lift,not_held,0.9879,1.0,1.0,-0.0
35.768,lift,not_held,0.9879,1.0,1.0,-0.0
35.802,lift,not_held,0.9879,1.0,0.0,-0.0
35.835,lift,not_held,0.9879,1.0,0.0,-0.0
35.874,lift,not_held,0.9879,1.0,0.0,-0.0
35.910,lift,not_held,0.9879,1.0,0.0,-0.0
35.948,lift,not_held,0.9879,1.0,0.0,-0.0
35.985,lift,not_held,0.9879,1.0,0.0,-0.0
36.019,lift,not_held,0.9879,1.0,0.0,-0.0
36.053,lift,not_held,0.9879,1.0,0.0,-0.0
36.092,lift,not_held,0.9879,1.0,0.0,-0.0
36.125,lift,not_held,0.9879,1.0,0.0,-0.0
36.160,lift,not_held,0.9879,1.0,0.0,-0.0
36.194,lift,not_held,0.9879,1.0,0.0,-0.0
36.227,lift,not_held,0.9879,1.0,1.0,-0.0
36.261,lift,not_held,0.9879,1.0,1.0,-0.0
36.296,lift,not_held,0.9879,1.0,1.0,-0.0
36.333,lift,not_held,0.9879,1.0,0.0,-0.0
36.370,lift,not_held,0.9879,1.0,0.0,-0.0
36.409,lift,not_held,0.9879,1.0,0.0,-0.0
36.443,lift,not_held,0.9879,1.0,0.0,-0.0
36.478,lift,not_held,0.9879,1.0,0.0,-0.0
36.514,lift,not_held,0.9879,1.0,0.0,-0.0
36.550,lift,not_held,0.9879,1.0,0.0,-0.0
36.585,lift,not_held,0.9879,1.0,0.0,-0.0
36.624,lift,not_held,0.9879,1.0,0.0,-0.0
36.661,lift,not_held,0.9879,1.0,0.0,-0.0
36.695,lift,not_held,0.9879,1.0,0.0,-0.0
36.734,lift,not_held,0.9879,1.0,0.0,-0.0
36.769,lift,not_held,0.9879,1.0,0.0,-0.0
36.807,lift,not_held,0.9879,1.0,0.0,-0.0
36.843,lift,not_held,0.9879,1.0,0.0,-0.0
36.882,lift,not_held,0.9879,1.0,0.0,-0.0
36.915,lift,not_held,0.9879,1.0,0.0,-0.0
36.952,lift,not_held,0.9879,1.0,0.0,-0.0
36.985,lift,not_held,0.9879,1.0,0.0,-0.0
37.020,lift,not_held,0.9879,1.0,0.0,-0.0
37.059,lift,not_held,0.9879,1.0,0.0,-0.0
37.095,lift,not_held,0.9879,1.0,0.0,-0.0
37.128,lift,not_held,0.9879,1.0,0.0,-0.0
37.166,lift,not_held,0.9879,1.0,0.0,-0.0
37.201,lift,not_held,0.9879,1.0,0.0,-0.0
37.238,lift,not_held,0.9879,1.0,1.0,-0.0
37.276,lift,not_held,0.9879,1.0,1.0,-0.0
37.310,lift,not_held,0.9879,1.0,1.0,-0.0
37.345,lift,not_held,0.9879,1.0,0.0,-0.0
37.379,lift,not_held,0.9879,1.0,0.0,-0.0
37.417,lift,not_held,0.9879,1.0,0.0,-0.0
37.455,lift,not_held,0.9879,1.0,0.0,-0.0
37.492,lift,not_held,0.9879,1.0,0.0,-0.0
37.527,lift,not_held,0.9879,1.0,0.0,-0.0
37.563,lift,not_held,0.9879,1.0,0.0,-0.0
37.600,lift,not_held,0.9879,1.0,0.0,-0.0
37.637,lift,not_held,0.9879,1.0,0.0,-0.0
37.671,lift,not_held,0.9879,1.0,1.0,-0.0
37.707,lift,not_held,0.9879,1.0,1.0,-0.0
37.745,lift,not_held,0.9879,1.0,1.0,-0.0
37.783,lift,not_held,0.9879,1.0,0.0,-0.0
37.817,lift,not_held,0.9879,1.0,0.0,-0.0
37.853,lift,not_held,0.9879,1.0,0.0,-0.0
37.891,lift,not_held,0.9879,1.0,0.0,-0.0
37.926,lift,not_held,0.9879,1.0,0.0,-0.0
37.961,lift,not_held,0.9879,1.0,0.0,-0.0
37.995,lift,not_held,0.9879,1.0,0.0,-0.0
38.030,lift,not_held,0.9879,1.0,0.0,-0.0
38.067,lift,not_held,0.9879,1.0,0.0,-0.0
38.104,lift,not_held,0.9879,1.0,0.0,-0.0
38.141,lift,not_held,0.9879,1.0,0.0,-0.0
38.176,lift,not_held,0.9879,1.0,0.0,-0.0
38.211,lift,not_held,0.9879,1.0,0.0,-0.0
38.245,lift,not_held,0.9879,1.0,0.0,-0.0
38.283,lift,not_held,0.9879,1.0,1.0,-0.0
38.321,lift,not_held,0.9879,1.0,1.0,-0.0
38.360,lift,not_held,0.9879,1.0,0.0,-0.0
38.395,lift,not_held,0.9879,1.0,0.0,-0.0
38.433,lift,not_held,0.9879,1.0,0.0,-0.0
38.469,lift,not_held,0.9879,1.0,0.0,-0.0
38.507,lift,not_held,0.9879,1.0,0.0,-0.0
38.541,lift,not_held,0.9879,1.0,0.0,-0.0
